Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
The Huntingdon,"108 Homestead Village, Fairhope, AL 36532",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/fairhope/the-huntingdon-36532-2,50,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/fairhope/the-huntingdon/5/
Sunset Inn,"614 Chaffee St., Talladega, AL 35160",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/talladega/sunset-inn-talladega,30,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/talladega/sunset-inn/86/
Paden Ridge,"255 Murray Dr, Gadsden, AL 35903",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/gadsden/paden-ridge-35903,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/gadsden/paden-ridge-assisted-living/36/
Auburn Assisted Living,"350 Samford Village, Auburn, AL 36830",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/auburn/auburn-assisted-living-36830,Unknown,(800) 558-0653,Not found
Arbor Ridge Senior Living,"9257 W. Union Hills Drive, Peoria, AZ 85382","$3,395",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/arbor-ridge-senior-living-peoria-arizona,Unknown,(800) 558-0653,Not found
Clarendale Arcadia,"3233 East Camelback Road, Phoenix, AZ 85018","$4,225",Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/clarendale-arcadia,118,(800) 558-0653,Not found
Country Place Senior Living of Fairhope,"8127 Gayfer Road Extension, Fairhope, AL 36532","$3,495",Assisted Living,https://www.caring.com/senior-living/alabama/fairhope/country-place-senior-living-of-fairhope-36532,26,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/fairhope/country-place-senior-living-of-fairhope/53812/
Blue Lakes Assisted Living,"9815 N. 96th Pl., Scottsdale, AZ 85258","$5,500",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/blue-lakes-assisted-living,10,(844) 962-1952,Not found
The Brook,"3776 Crosshaven Dr., Birmingham, AL 35223","$4,140",Assisted Living,https://www.caring.com/senior-living/alabama/birmingham/the-brook,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/birmingham/the-brook/53060/
Tramonto Assisted Living,"3217 W Caravaggio Ln, Phoenix, AZ 85086","$4,500",Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/tramonto-assisted-living-85086,135,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/tramonto-assisted-living/1733/
"A Better Choice Assisted Living, LLC","9742 E Gelding Dr, Scottsdale, AZ 85260","$4,000",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/a-better-choice-assisted-living-llc,8,(800) 558-0653,Not found
Primrose Retirement Community of Wasilla,"889 N. Elkhorn Drive, Wasilla, AK 99654",Not available,Assisted Living,https://www.caring.com/senior-living/alaska/wasilla/primrose-retirement-community-of-wasilla,56,(800) 558-0653,https://www.seniorcare.com/assisted-living/ak/wasilla/primrose-retirement-community-of-wasilla/831/
Spring Gardens Peoria,"26650 N. Lake Pleasant Pkwy, Peoria, AZ 85383","$3,800",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/spring-gardens-peoria,260,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/peoria/amethyst-gardens/2249/
Desert Bloom Assisted Living - Desert Cove,"3128 E Desert Cove Ave, Phoenix, AZ 85028","$4,000",Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/desert-bloom-assisted-living-desert-cove,10,(888) 262-0769,https://www.seniorcare.com/assisted-living/az/peoria/desert-bloom-adult-care-home-1/1199/
MorningStar Senior Living at Golden Ridge,"6735 W Golden Lane, Peoria, AZ 85345","$3,495",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/morningstar-senior-living-at-golden-ridge,120,(800) 558-0653,Not found
AZ Life Assisted Living LLC,"9574 W. Albert Ln, Peoria, AZ 85382","$4,700",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/az-life-assisted-living-llc,10,(855) 248-7043,https://www.seniorcare.com/assisted-living/az/peoria/az-life-assisted-living-home/48413/
Tranquility Assisted Living,"4526 North 82nd Street, Scottsdale, AZ 85251","$3,650",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/tranquility-assisted-living-85251,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/scottsdale/tranquility-assisted-living-home/1719/
Oakmont Assisted Living,"5545 E Yucca St, Scottsdale, AZ 85254","$4,500",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/oakmont-assisted-living-85254,10,(800) 558-0653,Not found
Morningside of Decatur,"2115 Point Mallard Dr. S.E., Decatur, AL 35601","$2,780",Assisted Living,https://www.caring.com/senior-living/alabama/decatur/morningside-of-decatur-35601,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/decatur/morningside-of-decatur/74/
A Paradise for Parents Assisted Living & Memory Care,"18175 W Banff Ln., Surprise, AZ 85388","$4,800",Assisted Living,https://www.caring.com/senior-living/arizona/surprise/a-paradise-for-parents-assisted-living-memory-care,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/a-paradise-for-parents-care/48332/
Manor on Paradise,"7125 E Paradise Dr, Scottsdale, AZ 85254","$4,500",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/manor-on-paradise,250,(855) 277-7958,Not found
Trustwell Living at Kingswood Place,"15155 W Mondell Rd, Surprise, AZ 85374","$3,500",Assisted Living,https://www.caring.com/senior-living/arizona/surprise/trustwell-living-at-kingswood-place,62,(800) 558-0653,Not found
Adobe Country Gables,"14962 N 78th Ave, Peoria, AZ 85381","$2,200",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/adobe-country-gables,10,(844) 436-2718,https://www.seniorcare.com/assisted-living/az/peoria/adobe-country-gables/2175/
The Brennity at Daphne,"27440 County Road 13, Daphne, AL 36526","$3,795",Assisted Living,https://www.caring.com/senior-living/alabama/daphne/the-brennity-at-daphne-36526,64,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/daphne/the-brennity-at-daphne-mc/122/
D & L Adult Care Home,"14952 N 78th Avenue,, Peoria, AZ 85381","$3,500",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/d-and-l-adult-care-home-85381,10,(800) 558-0653,Not found
Terrace Oaks Care & Rehabilitation Center,"4201 BESSEMER HIGHWAY, Bessemer, AL 35020",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/bessemer/terrace-oaks-care-rehabilitation-center-bessemer,130,(800) 558-0653,Not found
Comfort Living Senior Care,"3218 E Captain Dreyfus Ave, Phoenix, AZ 85032","$3,500",Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/comfort-living-senior-care-phoenix,Unknown,(833) 975-1435,Not found
ACOYA Shea,"7373 E. Shea Blvd., Scottsdale, AZ 85260","$4,695",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/acoya-shea,Unknown,(800) 558-0653,Not found
Brookdale Peoria,"8989 West Greenbrian Drive, Peoria, AZ 85382","$4,000",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/brookdale-peoria,72,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/peoria/brookdale-peoria/2713/
Meadows Assisted Living,"205 Pineview Street, Brewton, AL 36426",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/brewton/meadows-assisted-living-36426,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/brewton/the-meadows-of-brewton/31/
Inspira Arrowhead,"20240 N 78th Ave, Glendale, AZ 85308","$4,115",Assisted Living,https://www.caring.com/senior-living/arizona/glendale/inspira-arrowhead,200,(800) 558-0653,Not found
The Ridge at Grandview,"700 Corporate Ridge Rd, Birmingham, AL 35242","$4,465",Assisted Living,https://www.caring.com/senior-living/alabama/birmingham/the-ridge-at-grandview,50,(800) 558-0653,Not found
Seabrook Pointe,"11626 US Highway 90, Daphne, AL 36526","$2,500",Assisted Living,https://www.caring.com/senior-living/alabama/daphne/seabrook-pointe,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/daphne/seabrook-pointe/46088/
The Ranch Estates at Scottsdale,"9160 East Desert Cove Avenue, Scottsdale, AZ 85260","$3,775",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/the-ranch-estates-at-scottsdale,118,(800) 558-0653,Not found
Villa Lindo Home,"6982 W Villa Lindo, Peoria, AZ 85383","$4,000",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/provide-assisted-living-home-85383,Unknown,(800) 558-0653,Not found
Westminster Assisted Living & Memory Care of Cullman,"1841 Main Ave SW, Cullman, AL 35055","$3,650",Assisted Living,https://www.caring.com/senior-living/alabama/cullman/westminster-assisted-living-35055,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/cullman/westminster-assisted-living-of-cullman/53796/
The Palazzo,"6250 N 19th Ave, Phoenix, AZ 85015","$2,800",Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/the-palazzo,Unknown,(800) 558-0653,Not found
Vi at Grayhawk,"7501 East Thompson Peak Parkway, Scottsdale, AZ 85255","$4,070",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/vi-at-grayhawk-85255,36,(800) 558-0653,Not found
The Palms at Sun City,"10101 W. Palmeras Drive, Sun City, AZ 85373","$2,900",Assisted Living,https://www.caring.com/senior-living/arizona/sun-city/the-palms-at-sun-city,Unknown,(800) 558-0653,Not found
Solana at The Park,"14581 W. Parkwood Dr., Surprise, AZ 85374","$4,000",Assisted Living,https://www.caring.com/senior-living/arizona/surprise/solana-at-the-park-assisted-living-community,113,(800) 558-0653,Not found
Legacy Village of Salt River,"8170 N 90th Street, Scottsdale, AZ 85258","$4,200",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/legacy-village-of-salt-river,155,(800) 558-0653,https://www.seniorcare.com/assisted-living/ut/st-george/legacy-village-st-george/56836/
Andara Senior Living by Cogir,"11415 N 114th St, Scottsdale, AZ 85259","$4,800",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/andara-senior-living-by-cogir,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/scottsdale/andara/48305/
The Woodmark at Sun City,"17207 Boswell Blvd., Sun City, AZ 85373","$2,900",Assisted Living,https://www.caring.com/senior-living/arizona/sun-city/the-woodmark-at-sun-city-85373,138,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/sun-city/woodmark-at-sun-city/858/
Sunset Ranch Assisted Living,"9987 W Jessie Ln, Peoria, AZ 85383","$4,000",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/sunset-ranch-assisted-living,10,(833) 610-2152,Not found
Paseo Village,"10420 N 89th Ave, Peoria, AZ 85345","$3,550",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/paseo-village-85345,115,(800) 558-0653,Not found
The Neighborhood at Madison,"49 Hughes Road, Madison, AL 35758","$2,990",Assisted Living,https://www.caring.com/senior-living/alabama/madison/the-neighborhood-at-madison,46,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/madison/the-neighborhood-at-madison/59/
Second Home Assisted Living,"5913 Bramblewood Place, Montgomery, AL 36116","$2,400",Assisted Living,https://www.caring.com/senior-living/alabama/montgomery/second-home-assisted-living-36116,Unknown,(800) 558-0653,Not found
"NHC Place, Anniston","1335 Greenbrier Rd., Anniston, AL 36207",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/anniston/nhc-place-36207,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/anniston/nhc-place-anniston-scalf/126/
Brookhaven Assisted Living,"15358 W Post Circle, Surprise, AZ 85374","$4,000",Assisted Living,https://www.caring.com/senior-living/arizona/surprise/brookhaven-assisted-living,8,(800) 558-0653,Not found
Well Heeled Senior Care 68th Place,"14203 N 68th Place, Scottsdale, AZ 85254","$4,800",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/well-heeled-senior-care-68th-place,Unknown,(800) 558-0653,Not found
New Haven Home,"9230 Aphrodite Drive, Anchorage, AK 99515",Not available,Assisted Living,https://www.caring.com/senior-living/alaska/anchorage/new-haven-home,5,(800) 558-0653,https://www.seniorcare.com/assisted-living/ak/anchorage/new-haven-home/208/
Brookdale Arrowhead Ranch,"5861 W Beverly Lane, Glendale, AZ 85306","$4,995",Assisted Living,https://www.caring.com/senior-living/arizona/glendale/brookdale-arrowhead-ranch,112,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/glendale/brookdale-arrowhead-ranch/954/
MorningStar Assisted Living & Memory Care at Arrowhead,"21432 N 75th Ave, Glendale, AZ 85308","$4,675",Assisted Living,https://www.caring.com/senior-living/arizona/glendale/morningstar-assisted-living-memory-care-at-arrowhead,135,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/morningstar-assisted-living-memory-care-at-arcadia/48282/
Martinview Assisted Living Facility,"2015 - 32nd St., Northport, AL 35476",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/northport/martinview-assisted-living-facility,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/northport/martinview-east/156/
Gran's Home,"428 S. Foster St., Dothan, AL 36301",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/dothan/gran-s-home,14,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/dothan/gran-s-home-ii/43/
HarborChase of Jasper,"2100 Viking Dr., Jasper, AL 35501","$3,295",Assisted Living,https://www.caring.com/senior-living/alabama/jasper/harborchase-of-jasper,70,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/jasper/harborchase-of-jasper-assisted-living-facility/159/
The Montecito,"17271 N 87th Ave, Peoria, AZ 85382","$3,360",Assisted Living,https://www.caring.com/senior-living/arizona/peoria/the-montecito,124,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/peoria/montecito-assisted-living/1044/
Crimson Village,"1410 18th Avenue East, Tuscaloosa, AL 35404",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/tuscaloosa/crimson-village-35404,78,(800) 558-0653,Not found
Atria Park of Sierra Pointe,"14500 N. Frank Lloyd Wright Blvd., Scottsdale, AZ 85260","$2,795",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/atria-sierra-pointe-85260,250,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/scottsdale/atria-sierra-pointe/1580/
Southern Estates Assisted Living,"212 E. Stewart Rd., Scottsboro, AL 35768",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/scottsboro/southern-estates-assisted-living,32,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/scottsboro/southern-estates-assisted-living-community/48/
Grand South Senior Living,"450 John D Odom Rd , Dothan, AL 36303",Not available,Assisted Living,https://www.caring.com/senior-living/alabama/dothan/grand-south-senior-living-36303,40,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/dothan/grand-south-senior-living-assisted-living-facility/53776/
El Mirage-Group Home,"13045 West Port Royale Lane, El Mirage, AZ 85335",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/el-mirage/el-mirage-group-home,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/el-mirage/el-mirage-group-home/1296/
A Paradise for Parents Assisted Living & Memory Care,"15257 N 135th Dr, Surprise, AZ 85379","$3,800",Assisted Living,https://www.caring.com/senior-living/arizona/surprise/a-paradise-for-parents-assisted-living-memory-care-surprise,10,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/surprise/a-paradise-for-parents-care/48332/
The Meadows of Atmore,"202 Medical Park Dr., Atmore, AL 36502","$2,600",Assisted Living,https://www.caring.com/senior-living/alabama/atmore/the-meadows-of-atmore,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/al/atmore/the-meadows-of-atmore/32/
