Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Evergreen Assisted Living,"2823 Gillionville Road, Albany, GA 31721",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/albany/evergreen-assisted-living-albany,42,(800) 558-0653,Not found
Colquitt Garden Manor,"498 5TH STREET, SE, Moultrie, GA 31768",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/moultrie/colquitt-garden-manor,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/moultrie/colquitt-garden-manor/14901/
Sumter Retirement Village,"2124 US-280, Plains, GA 31780","$1,995",Assisted Living,https://www.caring.com/senior-living/georgia/plains/sumter-retirement-village,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/plains/sumter-county-retirement-vill/16964/
Reynolds Helping Hands LLC,"237 Mccoy St., Americus, GA 31709",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/americus/reynolds-helping-hands-llc,Unknown,(800) 558-0653,Not found
Magnolia Manor Americus,"2001 South Lee Street , Americus, GA 31709","$3,058",Assisted Living,https://www.caring.com/senior-living/georgia/americus/magnolia-manor-americus,150,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/americus/magnolia-manor-retirement-ctr/16044/
The Golden Apple Carriage House,"606 5TH AVE SE, Moultrie, GA 31768",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/moultrie/the-golden-apple-carriage-house,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/moultrie/golden-apple-carriage-house-the/15369/
Oaks at Oakland Plantation,"166 Oakland Parkway, Leesburg, GA 31763","$3,970",Assisted Living,https://www.caring.com/senior-living/georgia/leesburg/oaks-at-oakland-plantation-leesburg,80,(800) 558-0653,Not found
"Perfect Care, Inc","114 SULLIVAN DRIVE, Americus, GA 31709",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/americus/perfect-care-inc,64,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/americus/perfect-care/16442/
Englewood Health Care Pch,"286 Stonewall Street, S.E., Dawson, GA 39842",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/dawson/englewood-health-care-pch-dawson,11,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/dawson/englewood-health-care-pch/15177/
Vmr Retirement Center I,"566 16Th Avenue, Bldg. 1, Albany, GA 31701",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/albany/vmr-retirement-center-i-albany,11,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/albany/vmr-retirement-center-2/17173/
Savanah Court of Camilla,"161 E Broad St, Camilla, GA 31730","$2,100",Assisted Living,https://www.caring.com/senior-living/georgia/camilla/savanah-court-of-camilla,40,(800) 558-0653,Not found
The Pines of Maysville,"258 College St, Maysville, GA 30558","$4,500",Assisted Living,https://www.caring.com/senior-living/georgia/maysville/the-pines-of-maysville,36,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/maysville/the-pines-senior-living/16854/
Pine Shadows Retirement Manor,"202 Bryant Drive,, Sylvester, GA 31791",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/sylvester/pine-shadows-retirement-manor-31791,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/sylvester/pine-shadows-retirement-manor-too/16470/
The Overlook at Toccoa,"29 Rock Drive, Toccoa, GA 30577","$3,600",Assisted Living,https://www.caring.com/senior-living/georgia/toccoa/the-overlook-at-toccoa,14,(800) 558-0653,Not found
Lakes of Gainesville,"2435 Limestone Parkway, Gainesville, GA 30501","$4,025",Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/lakes-of-gainesville,45,(800) 558-0653,Not found
The Oaks at Scenic View,"209 Peach Orchard Rd, Baldwin, GA 30511",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/baldwin/the-oaks-at-scenic-view-baldwin-30511,38,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/baldwin/oaks-at-scenic-view-assisted-living-the/16306/
Habersham Retreat,"258 Park ave., Baldwin, GA 30511",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/baldwin/habersham-retreat-30511,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/baldwin/habersham-retreat-ii/15492/
The Veranda at Carnesville,"29 McEntire St, Carnesville, GA 30521",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/carnesville/the-veranda-at-carnesville,19,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/carnesville/veranda-at-carnesville-the/17150/
Wilkinson Care Center,"269 Hospital Drive, Toccoa, GA 30577",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/toccoa/wilkinson-care-center-30577,Unknown,(800) 558-0653,Not found
Resting Nest,"4884 Price Rd, Gainesville, GA 30506",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/resting-nest-gainesville,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/gainesville/resting-nest/16594/
Magnolia Hills Retirement Home,"504 Historic 441 North, Demorest, GA 30535","$3,675",Assisted Living,https://www.caring.com/senior-living/georgia/demorest/magnolia-hills-retirement-home-demorest,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/demorest/magnolia-hills-retirement-home/16033/
"Heritage Estate, LLC","4017 Derby Drive, Gainesville, GA 30507",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/heritage-estate-llc,5,(800) 558-0653,Not found
Parker Hill Manor,"1218 Parker Avenue, Albany, GA 31707",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/albany/parker-hill-manor-albany,12,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/albany/parker-hill-manor/16395/
Cedar Personal Care Home,"526 Cedar Street, Montezuma, GA 31068",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/montezuma/cedar-personal-care-home-montezuma,Unknown,(800) 558-0653,Not found
Seymour Southern Comforts,"202 Main St E, Bronwood, GA 39826","$2,220",Assisted Living,https://www.caring.com/senior-living/georgia/bronwood/seymour-southern-comforts-39826,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/bronwood/seymour-southern-comforts/16740/
Beehive Homes Of Toccoa,"45 Rock Quarry Rd # Exd, Toccoa, GA 30577",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/toccoa/beehive-homes-of-toccoa,20,(800) 558-0653,Not found
Cedarhurst of Oakwood,"4251 Hudson Drive, Oakwood, GA 30566",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/oakwood/cedarhurst-of-oakwood,72,(800) 558-0653,Not found
Brighter Mornings At The Shoals,"7456 Highway 82 Spur, Maysville, GA 30558",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/maysville/brighter-mornings-at-the-shoals,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/maysville/brighter-mornings-at-the-shoals/14699/
Cannon Wood Village,"2834 Old 441 S, Tiger, GA 30576",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/tiger/cannon-wood-village-30576,32,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/tiger/cannon-wood-village/14765/
Brookside Commerce,"199 West W. Gary road, Commerce, GA 30529","$3,100",Assisted Living,https://www.caring.com/senior-living/georgia/commerce/brookside-commerce,50,(800) 558-0653,Not found
The Phoenix at Lake Lanier,"2601 Thompson, Gainesville, GA 30501","$4,200",Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/the-phoenix-at-lake-lanier,180,(800) 558-0653,Not found
BeeHive Homes of Gainesville,"1073 S Enota Dr NE, Gainesville, GA 30501","$3,850",Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/beehive-homes-of-gainesville,23,(800) 558-0653,Not found
Traces of Tiger Senior Living Community,"382 Bridge Creek Road, Tiger, GA 30576","$3,000",Assisted Living,https://www.caring.com/senior-living/georgia/tiger/traces-of-tiger-i-30576,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/tiger/traces-of-tiger-i/17075/
Highlands Senior Living Jefferson,"50 Sumner Way, Jefferson, GA 30549","$3,595",Assisted Living,https://www.caring.com/senior-living/georgia/jefferson/highlands-senior-living-jefferson,84,(800) 558-0653,Not found
Blue Ridge Assisted Living and Memory Care,"1600 Ballewtown Rd, Blue Ridge, GA 30513","$4,029",Assisted Living,https://www.caring.com/senior-living/georgia/blue-ridge/blue-ridge-assisted-living-and-memory-care-30513,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/blue-ridge/blue-ridge-assisted-living-and-memory-care/53624/
Peaceful Hearts Personal Care Home,"5238 L J Martin Dr, Gainesville, GA 30507",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/peaceful-hearts-personal-care-home,5,(800) 558-0653,Not found
Lanier Village Estates,"4000 Village View Dr, Gainesville, GA 30506",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/lanier-village-estates-gainesville,Unknown,(800) 558-0653,Not found
Clary Care Center,"249 Hospital Dr, Toccoa, GA 30577",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/toccoa/clary-care-center,92,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/toccoa/clary-care-center-wilkinson/14868/
Picture Of Life,"351 S Hill St, Toccoa, GA 30577",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/toccoa/picture-of-life,15,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/toccoa/picture-of-life/16458/
Stonehenge Assisted Living,"168 Stonehenge Drive, Blairsville, GA 30512",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/blairsville/stonehenge-assisted-living,21,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/blairsville/stonehenge-assisted-living-3/16930/
Ashton Senior Living,"1012 Enota Avenue, Gainesville, GA 30501",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/ashton-senior-living,65,(800) 558-0653,Not found
The Landings of Gainesville,"2030 Windward Lane, Gainesville, GA 30501","$3,000",Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/the-landings-of-gainesville,Unknown,(800) 558-0653,Not found
Gold City PCH,"350 MOORES DRIVE, Dahlonega, GA 30533",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/dahlonega/gold-city-pch-dahlonega,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/dahlonega/gold-city-pch/15368/
Serenity Of Jefferson,"1442 Johnson Mill Road, Jefferson, GA 30549",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/jefferson/serenity-of-jefferson,12,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/jefferson/serenity-of-jefferson/16731/
Misty Meadows PCH,"10644 WOLF PEN GAP ROAD, Suches, GA 30572",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/suches/misty-meadows-pch-30572,20,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/suches/misty-meadows-pch/16155/
Gardens of Gainesville,"3315 Thompson Bridge Road, Gainesville, GA 30506","$3,750",Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/gardens-of-gainesville,5,(800) 558-0653,Not found
Elaines Care,"17 Moore St, Andrews, NC 28901",Not available,Assisted Living,https://www.caring.com/senior-living/north-carolina/andrews/elaines-care,5,(800) 558-0653,Not found
Dahlonega Assisted Living And Memory Care,"55 Mechanicsville Rd, Dahlonega, GA 30533",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/dahlonega/dahlonega-assisted-living-and-memory-care-30533,144,(800) 558-0653,Not found
Bountiful Hills,"200 Bolton Drive, Commerce, GA 30529","$2,500",Assisted Living,https://www.caring.com/senior-living/georgia/commerce/bountiful-hills,44,(800) 558-0653,Not found
Evergreen Terrace,"53 NORTHWOODS DRIVE, Dahlonega, GA 30533",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/dahlonega/evergreen-terrace-30533,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/dahlonega/evergreen-terrace/15193/
Laurel Lodge Assisted Living & Memory Care,"210 Hope Dr, Cleveland, GA 30528",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/cleveland/laurel-lodge-assisted-living-memory-care-30528,Unknown,(800) 558-0653,Not found
Talmage Terrace,"801 Riverhill Drive, Athens, GA 30612",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/athens/talmage-terrace-30606,37,(800) 558-0653,Not found
Front Porch of Bowdon,"501 mitchell Ave, Bowdon, GA 30108",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/bowdon/front-porch-of-bowdon-f87d0574-122b-4df2-88d7-4ff57d5ae076,78,(800) 558-0653,Not found
Hamilton Place Personal Living LLC,"2215 Old Hamilton Place, Gainesville, GA 30507","$2,800",Assisted Living,https://www.caring.com/senior-living/georgia/gainesville/hamilton-place-personal-living-llc,55,(800) 558-0653,Not found
Branan Lodge,"493 Wesley Mountain Drive, Blairsville, GA 30512",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/blairsville/branan-lodge-30512,Unknown,(800) 558-0653,Not found
Carolina Care Home #2,"4025 Pisgah Road, Andrews, NC 28901",Not available,Assisted Living,https://www.caring.com/senior-living/north-carolina/andrews/carolina-care-home-2,12,(800) 558-0653,https://www.seniorcare.com/assisted-living/nc/andrews/carolina-care-home-1/35146/
Willow Ridge,"801 FACEVILLE HIGHWAY, Bainbridge, GA 39819",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/bainbridge/willow-ridge,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/bainbridge/willow-ridge/17286/
Dogwood Bluff,"266 Pony Lake Lane, Dahlonega, GA 30533",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/dahlonega/dogwood-bluff-30533,13,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/dahlonega/dogwood-bluff/15055/
Burst Of Joy,"396 7Th Ave Se, Cairo, GA 39828",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/cairo/burst-of-joy,6,(800) 558-0653,Not found
Brasstown Manor,"108 Church St, Hiawassee, GA 30546","$2,500",Assisted Living,https://www.caring.com/senior-living/georgia/hiawassee/brasstown-manor,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/hiawassee/brasstown-manor/14670/
Hayesville House,"480 Old Highway 64 West, Hayesville, NC 28904",Not available,Assisted Living,https://www.caring.com/senior-living/north-carolina/hayesville/hayesville-house-hayesville,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/nc/hayesville/hayesville-house/35150/
Lazy-R-Personal Care Center,"81 Wellborn St, Blairsville, GA 30512",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/blairsville/lazy-r-personal-care-center-30512,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ga/blairsville/lazy-r-personal-care-center/15907/
La Grande Belle,"5898 Orchard Pond Rd, Tallahassee, FL 32303",Not available,Assisted Living,https://www.caring.com/senior-living/florida/tallahassee/la-grande-belle,6,(800) 558-0653,https://www.seniorcare.com/assisted-living/fl/tallahassee/la-grande-belle/12970/
Hiawassee Park,"1600 Highway 76 E, Hiawassee, GA 30546",Not available,Assisted Living,https://www.caring.com/senior-living/georgia/hiawassee/hiawassee-park,Unknown,(800) 558-0653,Not found
