Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Avista Apache Junction,"675 W Broadway Ave, Apache Junction, AZ 85120","$3,500",Assisted Living,https://www.caring.com/senior-living/arizona/apache-junction/avista-apache-junction,Unknown,(800) 558-0653,Not found
Nina's Memory Care Home,"2838 E Rockwood Dr, Phoenix, AZ 85050",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/nina-s-memory-care-home,Unknown,(800) 558-0653,Not found
By Your Side Senior Living,"1329 South Royal Palm Road, Apache Junction, AZ 85119",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/apache-junction/by-your-side-senior-living,Unknown,(800) 558-0653,Not found
Maricopa County,"5301 EAST THOMAS ROAD, Phoenix, AZ 85008",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/maricopa-county,Unknown,(800) 558-0653,Not found
Sunset Vista Care,"18606 N 2 Av, Phoenix, AZ 85353",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/sunset-vista-care,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/sunset-vista-first/2689/
Gateway Assisted Living,"21002 E Lark Dr, Queen Creek, AZ 85142","$4,500",Assisted Living,https://www.caring.com/senior-living/arizona/queen-creek/gateway-assisted-living,Unknown,(866) 646-8217,Not found
Victorious Assisted Livin,"3501 W Orangewood Ave, Phoenix, AZ 85051",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/victorious-assisted-livin,Unknown,(800) 558-0653,Not found
Inspirations of Tempe,"1875 East Guadalupe Road, Tempe, AZ 85283","$3,680",Assisted Living,https://www.caring.com/senior-living/arizona/tempe/inspirations-of-tempe,Unknown,(800) 558-0653,Not found
Grandview Care Llc,"4023 W Grandview Rd, Phoenix, AZ 85053",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/grandview-care-llc,Unknown,(800) 558-0653,Not found
Arbor Rose Senior Care,"6033 E Arbor Ave, Mesa, AZ 85206","$3,995",Assisted Living,https://www.caring.com/senior-living/arizona/mesa/arbor-rose-senior-care-85206,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/mesa/arbor-rose-senior-care/48250/
Sky Vista,"1248 South Crismon Road, Mesa, AZ 85209","$3,595",Assisted Living,https://www.caring.com/senior-living/arizona/mesa/sky-vista,Unknown,(800) 558-0653,Not found
Ac Assisted Living Llc,"3907 W Lane Ave, Phoenix, AZ 85051",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/ac-assisted-living-llc,Unknown,(800) 558-0653,Not found
Wide Horizon Llc,"1027 N 62Nd Ave, Phoenix, AZ 85043",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/wide-horizon-llc,Unknown,(800) 558-0653,Not found
Abracadabra Assisted Lvng,"5762 W Shaw Butte Dr, Glendale, AZ 85304",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/abracadabra-assisted-lvng,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/glendale/abracadabra-assisted-living/1226/
Ac Residential Care Llc,"2713 East Villa Rita Dr, Phoenix, AZ 85032",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/ac-residential-care-llc,Unknown,(800) 558-0653,Not found
Quality Senior Home Llc,"7856 W Molly Dr, Peoria, AZ 85383",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/peoria/quality-senior-home-llc,Unknown,(800) 558-0653,Not found
Celestial Care Homes,"1924 North Pennington Drive, Chandler, AZ 85224","$5,500",Assisted Living,https://www.caring.com/senior-living/arizona/chandler/celestial-care-homes,Unknown,(800) 558-0653,Not found
Caissa Jake's Ranch,"561 East Vermont Drive, Gilbert, AZ 85296",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/gilbert/caissa-jakes-ranch-85296,Unknown,(800) 558-0653,Not found
Minnie Lee's Senior Care Home by Majestic Residences,"1217 E Kenwood St, Mesa, AZ 85203","$5,000",Assisted Living,https://www.caring.com/senior-living/arizona/mesa/minnie-lee-s-senior-care-home-by-majestic-residences,Unknown,(800) 558-0653,Not found
Hopefaith Assisted Living,"1545 E Villa Theresa Dr, Phoenix, AZ 85022",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/hopefaith-assisted-living,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/hopefaith-assisted-living/48586/
Angels Wings Assisted Living Home,"2402 E Detroit Court, Chandler, AZ 85225",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/chandler/angels-wings-assisted-living-home-85225,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/chandler/angels-assisted-livnig-home/48383/
Arden Valley Assisted Living,"3091 E Lynx Way, Gilbert, AZ 85298",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/gilbert/arden-valley-assisted-living,Unknown,(800) 558-0653,Not found
The Abbington At Gilbert,"3239 South Mercy Road, Gilbert, AZ 85297",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/gilbert/the-abbington-at-gilbert,Unknown,(800) 558-0653,Not found
Alert Adult Care Inc,"10247 W. Missouri Avenue, Glendale, AZ 85307",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/alert-adult-care-inc,Unknown,(800) 558-0653,Not found
Serenity Assisted Living,"20625 N 8Th St, Phoenix, AZ 85024",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/serenity-assisted-living-phoenix,Unknown,(800) 558-0653,Not found
Premier Assisted Living,"1544 W Las Palmaritas Dr, Phoenix, AZ 85021",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/premier-assisted-living-phoenix,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/premier-assisted-living/2373/
San Tan Valley Assisted Living,"35750 North Belgian Blue Court, San Tan Valley, AZ 85143",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/san-tan-valley/san-tan-valley-assisted-living-85140,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/san-tan-valley/queen-of-hearts/48700/
The Valencia Home,"26639 N 71st Place, Scottsdale, AZ 85266",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/the-valencia-home,Unknown,(800) 558-0653,Not found
King Assisted Living Ll,"3318 E Marconi Ave, Phoenix, AZ 85032",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/king-assisted-living-ll,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/king-assisted-living/48832/
Blue Sage Assisted Living BILTMORE-ARCADIA,"3213 East Mitchell Drive, Phoenix, AZ 85018",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/blue-sage-assisted-living-biltmore-arcadia,Unknown,(800) 558-0653,Not found
Adam's House - 8Th St.,"20625 North 8Th Street, Phoenix, AZ 85024",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/adam-s-house-8th-st,Unknown,(800) 558-0653,Not found
Rosey Homes Inc,"4819 E Pinchot Ave, Phoenix, AZ 85018",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/rosey-homes-inc,Unknown,(800) 558-0653,Not found
Southwest Comfort Care Assisted Living,"8608 East Roanoke Ave., Scottsdale, AZ 85257","$3,500",Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/southwest-comfort-care-assisted-living,Unknown,(800) 558-0653,Not found
Ageless Angels Assisted Living,"1100 S Dobson Rd, Chandler, AZ 85286",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/chandler/ageless-angels-assisted-living-85249,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/chandler/ageless-angels-alh-2/48830/
Arizona Sunset Assisted Living,"35605 Moyes Road, Queen Creek, AZ 85142","$3,500",Assisted Living,https://www.caring.com/senior-living/arizona/queen-creek/arizona-sunset-assisted-living,Unknown,(800) 558-0653,Not found
Casa De Vida Living Llc,"6713 N 41St Drive, Phoenix, AZ 85043",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/casa-de-vida-living-llc,Unknown,(800) 558-0653,Not found
Alder Leaf Assisted Living - CLOSED,"3645 E. Whitehall Drive, Queen Creek, AZ 85143","$4,800",Assisted Living,https://www.caring.com/senior-living/arizona/queen-creek/alder-leaf-assisted-living-closed,Unknown,(480) 405-7395,Not found
Liann's Homes - La Bonita,"7986 East Via Bonita, Scottsdale, AZ 85258",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/liann-s-homes-la-bonita,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/scottsdale/liann-s-homes/2611/
Sams Health Care,"219 W Villa Theresa Dr, Phoenix, AZ 85023",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/sams-health-care,Unknown,(800) 558-0653,Not found
Abundant Hills Assisted L,"38414 N 12Th St, Phoenix, AZ 85086",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/abundant-hills-assisted-l,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/abundant-life-assisted-living/48345/
Ambiance Assisted Living,"2101 E. Everett Dr., Phoenix, AZ 85022",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/ambiance-assisted-living,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/ambiance-al/1169/
A Place For Mom And Dad,"18817 N. 49Th Dr., Glendale, AZ 85308",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/a-place-for-mom-and-dad,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/glendale/a-place-for-mom-and-dad/48334/
"AZ Comfort Home Care, LLC- Glendale, AZ","4543 W Echo Ln, Glendale, AZ 85302",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/az-comfort-home-care-llc-glendale-az,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/az/glendale/comfort-keepers/57322/
Desert Sanctuary Assisted,"5216 W Spur Dr, Phoenix, AZ 85083",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/desert-sanctuary-assisted,Unknown,(800) 558-0653,Not found
Friendship Village,"2645 East Southern Avenue, Tempe, AZ 85282",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/tempe/friendship-village-tempe-arizona,Unknown,(800) 558-0653,https://www.seniorcare.com/nursing-homes/az/tempe/friendship-village-of-tempe/35074/
Royal Palm Assisted Livin,"8120 N 42Nd Lane, Phoenix, AZ 85051",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/royal-palm-assisted-livin,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/royal-palm-assisted-living-home-2/1204/
Divine Villa Homecare,"219 W Villa Theresa Dr, Phoenix, AZ 85023",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/divine-villa-homecare,Unknown,(800) 558-0653,https://www.seniorcare.com/home-care/az/phoenix/divine-favour-health-services/78937/
In Touch Assisted Living,"7233 W Paradise Ln, Peoria, AZ 85382",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/peoria/in-touch-assisted-living,Unknown,(800) 558-0653,Not found
Legacy Salt Village,"8170 N. 90th Street, Scottsdale, AZ 85258",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/scottsdale/legacy-salt-village,Unknown,(800) 558-0653,Not found
Alegria Assisted Living,"4106 N 22Nd St, Phoenix, AZ 85016",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/alegria-assisted-living,Unknown,(800) 558-0653,Not found
Quail Manor Assisted Living,"13820 N 65th Ave, Glendale, AZ 85306",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/quail-manor-assisted-living,Unknown,(800) 558-0653,Not found
A Caring Manor II,"18642 East Cloud Road, Queen Creek, AZ 85142","$3,000",Assisted Living,https://www.caring.com/senior-living/arizona/queen-creek/a-caring-manor-ii-85142,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/queen-creek/a-caring-manor/2545/
Hartford Assisted Living,"3736 W Hartford Ave, Glendale, AZ 85308",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/glendale/hartford-assisted-living,Unknown,(800) 558-0653,Not found
Angels Care Home,"2949 North 89Th Ave, Phoenix, AZ 85037",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/angels-care-home-phoenix,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/angel-care-home/1512/
"Vintage Hills, Inc. - CLOSED","3649 E Feather Ave, Gilbert, AZ 85324","$4,500",Assisted Living,https://www.caring.com/senior-living/arizona/gilbert/vintage-hills-inc-closed,Unknown,(800) 558-0653,Not found
Visions Assisted Living & Memory Care at Mesa,"537 South Higley Road, Mesa, AZ 85206","$4,000",Assisted Living,https://www.caring.com/senior-living/arizona/mesa/visions-assisted-living-memory-care-at-mesa,Unknown,(800) 558-0653,Not found
Valley Lighthouse Assisted Living,"27411 N 64th Dr, Phoenix, AZ 85083",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/valley-lighthouse-assisted-living,Unknown,(800) 558-0653,Not found
Arizona Assisted Living,"21894 S 199th Way, Queen Creek, AZ 85142","$4,000",Assisted Living,https://www.caring.com/senior-living/arizona/queen-creek/arizona-assisted-living,Unknown,(800) 558-0653,Not found
Desert Living Assisted Living,"1510 West Saragosa Street, Chandler, AZ 85224",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/chandler/desert-living-assisted-living-85224,Unknown,(800) 558-0653,Not found
Crismar Mansion,"14010 N 33rd Dr, Phoenix, AZ 85053",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/crismar-mansion-phoenix,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/crismar-mansion/2205/
MorningStar Assisted Living & Memory Care of Fountain Hills,"16800 E. Paul Nordin Parkway, Fountain Hills, AZ 85268","$5,175",Assisted Living,https://www.caring.com/senior-living/arizona/fountain-hills/morningstar-assisted-living-memory-care-of-fountain-hills,Unknown,(800) 558-0653,Not found
Amani Adult Care Home,"4530 N 100Th Dr, Phoenix, AZ 85037",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/amani-adult-care-home,Unknown,(800) 558-0653,https://www.seniorcare.com/assisted-living/az/phoenix/amani-adult-care-home-1/48366/
Arizona Senior Life Llc,"2134 E Palm Ln, Phoenix, AZ 85006",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/arizona-senior-life-llc,Unknown,(800) 558-0653,Not found
Arden Villa Carehome,"1238 E Greenway Cir, Mesa, AZ 85203",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/mesa/arden-villa-carehome-85203,Unknown,(800) 558-0653,Not found
Rosemonte Care Home Llc,"1349 W Rosemonte Dr, Phoenix, AZ 85027",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/rosemonte-care-home-llc,Unknown,(800) 558-0653,Not found
Shea Manor Assisted Livin,"10433 N 43Rd St, Phoenix, AZ 85028",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/shea-manor-assisted-livin,Unknown,(800) 558-0653,Not found
Alpha Assisted Living,"18802 N 38Th St, Phoenix, AZ 85050",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/phoenix/alpha-assisted-living,Unknown,(800) 558-0653,Not found
Visions Assisted Living & Memory Care at Apache Junction,"1510 East Broadway Avenue, Apache Junction, AZ 85119","$4,000",Assisted Living,https://www.caring.com/senior-living/arizona/apache-junction/visions-assisted-living-memory-care-at-apache-junction,Unknown,(800) 558-0653,Not found
Ashbrook Home Care L.L.C,"910 S. Ashbrook, Mesa, AZ 85204",Not available,Assisted Living,https://www.caring.com/senior-living/arizona/mesa/ashbrook-home-care-l-l-c,Unknown,(800) 558-0653,Not found
