Facility name,Full Address,Starting Price,Facility Type,Facility Page URL,Number of beds estimated,Phone number,source
Home of the Good Shepherd,"198 Bluebird Road, South Glens Falls, NY 12803",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/south-glens-falls/home-of-the-good-shepherd-12803,72,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/moreau/home-of-the-good-shepherd-moreau/59092/
Equinox Terrace,"324 Equinox Terrace Road, Manchester Center, VT 05255",Not available,Assisted Living,https://www.caring.com/senior-living/vermont/manchester-center/equinox-terrace-05255,92,(800) 558-0653,https://www.seniorcare.com/assisted-living/vt/manchester-center/equinox-terrace/56500/
Countryside Adult Home,"353 Schroon River Road, Warrensburg, NY 12885",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/warrensburg/countryside-adult-home-12885,48,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/warrensburg/countryside-adult-home/34991/
Adirondack Manor Home for Adults - Queensbury,"653 Bay Road, Queensbury, NY 12804",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/queensbury/adirondack-manor-home-for-adults-12804,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/queensbury/adirondack-manor-hfa-d-b-a-adirondack-manor-hfa-alp/34990/
Pathways Nursing and Rehabilitation Center,"1805 Providence Ave, Niskayuna, NY 12309",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/niskayuna/pathways-nursing-and-rehabilitation-center-niskayuna,112,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/niskayuna/pathways-nursing-and-rehabilitation-center/335701/
Vermont Veterans Home,"325 North Avenue, Bennington, VT 05201",Not available,Assisted Living,https://www.caring.com/senior-living/vermont/bennington/vermont-veterans-home-05201,177,(800) 558-0653,https://www.seniorcare.com/nursing-homes/vt/bennington/vermont-veterans-home/475032/
Restmour Home for Adults - CLOSED,"61 Seymour Street, Auburn, NY 13021",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/auburn/restmour-home-for-adults-closed,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/auburn/restmour-home-for-adults/34580/
Northbrook Heights,"170 Murray Street, Auburn, NY 13021",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/auburn/northbrook-heights,Unknown,(800) 558-0653,Not found
Watson House Community Care,"18 Prospect St, North Bennington, VT 05257",Not available,Assisted Living,https://www.caring.com/senior-living/vermont/north-bennington/watson-house-community-care,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/vt/north-bennington/watson-house/56514/
The Bixby Home,"8342 North Main Street, Interlaken, NY 14847",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/interlaken/the-bixby-home-14847,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/interlaken/the-bixby-home/34920/
Westminster Manor,"81 South Street, Auburn, NY 13021",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/auburn/westminster-manor-auburn,37,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/auburn/westminster-manor/34581/
Hoosick Falls Health Center,"21 DANFORTH STREET, Hoosick Falls, NY 12090",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/hoosick-falls/hoosick-falls-health-center-12090,82,(800) 558-0653,Not found
Elderwood at Liverpool,"4800 BEAR ROAD, Liverpool, NY 13088",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/liverpool/elderwood-at-liverpool-liverpool,160,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/liverpool/elderwood-at-liverpool/335678/
Tubbs Family Home,"103 Mechanic St, Corinth, NY 12822",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/corinth/tubbs-family-home,Unknown,(800) 558-0653,Not found
Franziska Racker Centers,"707 Elm St, Groton, NY 13073",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/groton/franziska-racker-centers-13073,Unknown,(800) 558-0653,Not found
Groton Community Health Care Ctr R C F,"120 SYKES STREET, Groton, NY 13073",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/groton/groton-community-health-care-ctr-r-c-f-13073,80,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/groton/groton-community-health-care-ctr-res-care-fac/335658/
The Hearth at Greenpoint,"150 Old Liverpool Road, Liverpool, NY 13088","$3,250",Assisted Living,https://www.caring.com/senior-living/new-york/liverpool/the-hearth-at-greenpoint-13088,139,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/liverpool/the-hearth-at-greenpoint-senior-living/34811/
Rescue Mission Alliance,"155 Gifford Street, Syracuse, NY 13202",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/syracuse/rescue-mission-alliance,Unknown,(800) 558-0653,Not found
Brookdale Bellevue,"4330 Onondaga Boulevard, Syracuse, NY 13219","$4,670",Assisted Living,https://www.caring.com/senior-living/new-york/syracuse/brookdale-bellevue-syracuse,91,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/syracuse/brookdale-bellevue/34794/
The Pines at Glens Falls Center for Nursing and Rehabilitation,"170 Warren Street, Glens Falls, NY 12801",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/glens-falls/the-pines-at-glens-falls-ctr-for-nrsg-and-rehab-12801,120,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/glens-falls/the-pines-at-glens-falls-ctr-for-nursing-rehab/335325/
The Bernardine,"417 Churchill Avenue, Syracuse, NY 13205",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/syracuse/the-bernardine,440,(800) 558-0653,Not found
Faatz-Crofut Home for the Elderly,"46 Grant Avenue, Auburn, NY 13021",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/auburn/faatz-crofut-home-for-the-elderly-13021,53,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/auburn/faatz-crofut-home-for-the-elderly/34578/
Camillus Ridge Terrace,"2453 W. Genesee Turnpike, Camillus, NY 13031",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/camillus/camillus-ridge-terrace-13031,56,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/camillus/camillus-ridge-terrace/34796/
Solomon Heights,"18 Farr Lane East, Queensbury, NY 12804",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/queensbury/solomon-heights,240,(800) 558-0653,Not found
Seneca Nursing and Rehabilitation Center,"200 DOUGLAS DRIVE, Waterloo, NY 13165",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/waterloo/seneca-nursing-and-rehabilitation-center-13165,120,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/waterloo/seneca-nursing-rehabilitation-center-l-l-c/335400/
McHarrie Pointe,"7740 Meigs Road, Baldwinsville, NY 13027",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/baldwinsville/mcharrie-pointe-13027,47,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/baldwinsville/mcharrie-pointe/59023/
Brookdale Liverpool,"4055 Long Branch Rd., Liverpool, NY 13090","$4,310",Assisted Living,https://www.caring.com/senior-living/new-york/liverpool/brookdale-liverpool,80,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/liverpool/brookdale-liverpool/34813/
Fairmount Gardens,"4913 W Genesee St, Camillus, NY 13031",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/camillus/fairmount-gardens,Unknown,(800) 558-0653,Not found
Evergreen Heights,"8939 Oakland St, Weedsport, NY 13166",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/weedsport/evergreen-heights-weedsport-ny,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/weedsport/evergreen-heights/34577/
Morningstar Residental Care Center,"17 Sunrise Dr, Oswego, NY 13126",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/oswego/morningstar-residental-care-center,120,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/oswego/morningstar-residential-care-center/335489/
Finger Lakes Health,"196-198 North Street, Geneva, NY 14456",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/geneva/finger-lakes-health-14456,345,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/geneva/finger-lakes-health/335098/
Buckley Landing,"7430 Buckley Rd, Syracuse, NY 13212",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/syracuse/buckley-landing-13212,90,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/syracuse/buckley-landing-enriched-housing-site-6/34795/
Bishop's Commons at St. Luke,"4 Burkle St, Oswego, NY 13126",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/oswego/bishop-s-commons-at-st-luke-13126,68,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/oswego/bishop-s-commons-at-st-luke/59110/
St Luke Health Services,"299 East River Road , Oswego, NY 13126",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/oswego/st-luke-health-services-13126,200,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/oswego/st-luke-residential-health-care-facility-inc/335746/
Manor House,"427 E Main St, Batavia, NY 14526","$3,400",Assisted Living,https://www.caring.com/senior-living/new-york/batavia/manor-house-batavia,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/batavia/the-manor-house/59024/
Genesee Senior Living,"278 Bank Street, Batavia, NY 14020",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/batavia/genesee-senior-living-batavia,Unknown,(800) 558-0653,Not found
St. Francis Commons,"12 Burkle Street, Oswego, NY 13126",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/oswego/st-francis-commons-13126,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/oswego/st-francis-commons/59111/
Park Terrace at Radisson,"2981 Town Center Road, Baldwinsville, NY 13027","$5,750",Assisted Living,https://www.caring.com/senior-living/new-york/baldwinsville/park-terrace-at-radisson,65,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/baldwinsville/park-terrace-at-radisson/34808/
Northwoods Rehabilitation and Nursing Center,"7 Keeler Ave, Moravia, NY 13118",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/moravia/northwoods-rehabilitation-and-nursing-center,40,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/moravia/northwoods-rehab-and-nursing-center-at-moravia/335077/
Manlius Assisted Living Program,"215 East Pleasant Street, Manlius, NY 13104",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/manlius/manlius-assisted-living-program,39,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/manlius/manlius-home-for-adults/34806/
The Hearth on James - CLOSED,"830 James Street, Syracuse, NY 13203","$3,113",Assisted Living,https://www.caring.com/senior-living/new-york/syracuse/the-hearth-on-james-closed,60,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/syracuse/the-hearth-on-james/34812/
Valehaven Home For Adults,"24 East Oneida Street, Oswego, NY 13126",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/oswego/valehaven-home-for-adults,Unknown,(800) 558-0653,Not found
The Athenaeum Of Skaneateles,"150 East Genesee St., Skaneateles, NY 13152","$8,000",Assisted Living,https://www.caring.com/senior-living/new-york/skaneateles/the-athenaeum-of-skaneateles-13152,16,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/skaneateles/the-athenaeum-of-skaneateles/34810/
New Sunnyside Adult Home,"7010 Collamer Road, East Syracuse, NY 13057",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/east-syracuse/new-sunnyside-adult-home-13057,20,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/east-syracuse/new-sunnyside-adult-home/34807/
Pontiac Nursing Home,"303 East River Road , Oswego, NY 13126",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/oswego/pontiac-nursing-home-13126,80,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/oswego/pontiac-nursing-home/335590/
Meadowbrook Manor,"31 Oswego St, Hannibal, NY 13074",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/hannibal/meadowbrook-manor-hannibal,20,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/hannibal/meadowbrook-manor/34835/
Skenesborough Harbor,"8 Elizabeth St, Whitehall, NY 12887",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/whitehall/skenesborough-harbor,Unknown,(800) 558-0653,Not found
The Gardens By Morningstar,"132 Ellen Street, Oswego, NY 13126",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/oswego/the-gardens-by-morningstar,106,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/oswego/the-gardens-by-morningstar/59112/
Menorah Park of CNY,"4101 East Genesee Street, Syracuse, NY 13214",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/syracuse/menorah-park-of-cny,61,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/syracuse/the-inn-at-menorah-park/53316/
Gables Home for Adults,"127 Rider Avenue, Patchogue, NY 11772",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/patchogue/gables-home-for-adults-patchogue,24,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/patchogue/gables-home-for-adults/34944/
Pleasant Gardens Adult Home,"396 Middle Rd, Bayport, NY 11705",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/bayport/pleasant-gardens-adult-home-bayport,27,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/bayport/pleasant-gardens-home-for-adults/34958/
Iroquois Nursing Home,"4600 Southwood Heights Drive, Jamesville, NY 13078",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/jamesville/iroquois-nursing-home-inc-13078,160,(800) 558-0653,https://www.seniorcare.com/nursing-homes/ny/jamesville/iroquois-nursing-home-inc/335764/
McPeak's Assisted Living,"286 North Ocean Avenue, Patchogue, NY 11772","$3,500",Assisted Living,https://www.caring.com/senior-living/new-york/patchogue/mcpeak-s-assisted-living,Unknown,(800) 558-0653,Not found
Menorah Park Group Residence,"12 Jamar Dr, Fayetteville, NY 13066",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/fayetteville/menorah-park-group-residence-13066,Unknown,(800) 558-0653,Not found
Hornell Gardens,"434 MONROE AVENUE, Hornell, NY 14843",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/hornell/hornell-gardens-14843,114,(800) 558-0653,Not found
Clyde F. Simon Lakeview Apartments,"105 Geneva St, Bath, NY 14810",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/bath/clyde-f-simon-lakeview-apartments,Unknown,(800) 558-0653,Not found
Sedgwick Heights,"1100 James St, Syracuse, NY 13203",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/syracuse/sedgwick-heights-syracuse,154,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/syracuse/sedgwick-heights/34809/
Brightview Sayville,"445 Broadway Avenue, Sayville, NY 11782",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/sayville/brightview-sayville-11782,155,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/sayville/brightview-sayville/59131/
Sedgwick Heights,"1100 James Street, Syracuse, NY 13203",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/syracuse/sedgwick-heights-13203,154,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/syracuse/sedgwick-heights/34809/
Clinton Crest Manor,"411 Clinton Street, Penn Yan, NY 14527",Not available,Assisted Living,https://www.caring.com/senior-living/new-york/penn-yan/clinton-crest-manor-14527,42,(800) 558-0653,https://www.seniorcare.com/assisted-living/ny/penn-yan/clinton-crest-manor/35025/
